interaction_id,user_id,shoe_id,event_type,rating,timestamp
25499,491,213,purchase,3.8,2024-11-01T15:42:52.947011
25500,741,68,view,,2024-09-10T15:42:52.947011
25501,520,65,view,,2025-02-25T15:42:52.947011
25502,636,154,view,,2024-12-18T15:42:52.947011
25503,563,408,view,,2025-07-17T15:42:52.947011
25504,533,455,view,,2024-09-22T15:42:52.947011
25505,44,344,view,,2025-07-01T15:42:52.947011
25506,927,407,view,,2025-01-12T15:42:52.947011
25507,733,48,add_to_cart,,2025-03-27T15:42:52.947011
25508,360,299,view,,2025-07-14T15:42:52.947011
25509,968,18,view,,2025-01-07T15:42:52.947011
25510,433,150,view,,2024-12-14T15:42:52.947011
25511,903,211,view,,2025-05-15T15:42:52.947011
25512,258,276,view,,2025-02-20T15:42:52.947011
25513,966,161,view,,2025-05-30T15:42:52.947011
25514,25,244,view,,2024-09-24T15:42:52.947011
25515,469,250,wishlist,,2025-03-18T15:42:52.947011
25516,735,257,add_to_cart,,2024-10-26T15:42:52.947011
25517,80,228,view,,2025-08-07T15:42:52.947011
25518,457,415,view,,2025-07-30T15:42:52.947011
25519,99,85,view,,2025-05-17T15:42:52.947011
25520,521,467,view,,2024-08-31T15:42:52.947011
25521,655,322,wishlist,,2025-01-11T15:42:52.947011
25522,465,366,wishlist,,2024-09-23T15:42:52.947011
25523,770,222,view,,2024-12-21T15:42:52.947011
25524,598,331,wishlist,,2024-08-12T15:42:52.947011
25525,892,259,purchase,,2025-01-04T15:42:52.947011
25526,718,233,wishlist,,2025-01-26T15:42:52.947011
25527,209,118,view,,2025-02-18T15:42:52.947011
25528,754,388,view,,2025-08-01T15:42:52.947011
25529,253,492,add_to_cart,,2025-03-24T15:42:52.947011
25530,450,247,view,,2024-11-18T15:42:52.947011
25531,859,103,view,,2024-11-29T15:42:52.947011
25532,718,284,view,,2024-12-30T15:42:52.947011
25533,775,443,purchase,,2025-01-03T15:42:52.947011
25534,437,76,view,,2024-08-21T15:42:52.947011
25535,228,153,purchase,,2025-01-22T15:42:52.947011
25536,657,368,wishlist,,2024-11-06T15:42:52.947011
25537,624,349,wishlist,,2025-08-03T15:42:52.947011
25538,731,248,view,,2025-02-11T15:42:52.947011
25539,262,254,view,,2025-07-22T15:42:52.947011
25540,786,64,view,,2025-02-01T15:42:52.947011
25541,781,340,view,,2025-01-12T15:42:52.947011
25542,216,460,purchase,3.6,2025-08-01T15:42:52.947011
25543,207,493,view,,2025-08-02T15:42:52.947011
25544,103,134,wishlist,,2025-04-26T15:42:52.947011
25545,795,289,view,,2025-03-02T15:42:52.947011
25546,394,123,view,,2024-12-27T15:42:52.947011
25547,733,16,view,,2024-10-30T15:42:52.947011
25548,313,476,view,,2025-01-06T15:42:52.947011
25549,863,1,view,,2024-11-23T15:42:52.947011
25550,788,356,view,,2024-12-17T15:42:52.947011
25551,580,253,purchase,,2025-05-05T15:42:52.947011
25552,8,430,add_to_cart,,2025-04-20T15:42:52.947011
25553,604,14,view,,2025-07-07T15:42:52.947011
25554,692,69,rating,1.5,2025-02-22T15:42:52.947011
25555,593,221,rating,4.2,2025-02-14T15:42:52.947011
25556,862,381,view,,2025-01-08T15:42:52.947011
25557,766,357,view,,2024-11-22T15:42:52.947011
25558,179,349,view,,2025-05-05T15:42:52.947011
25559,616,354,view,,2024-08-26T15:42:52.947011
25560,1,34,add_to_cart,,2025-05-01T15:42:52.947011
25561,969,410,view,,2025-05-21T15:42:52.947011
25562,504,195,view,,2025-04-12T15:42:52.947011
25563,852,343,add_to_cart,,2025-04-01T15:42:52.947011
25564,991,179,view,,2024-12-06T15:42:52.947011
25565,148,276,purchase,,2025-05-14T15:42:52.947011
25566,508,269,wishlist,,2024-11-14T15:42:52.947011
25567,805,173,rating,3.8,2024-12-13T15:42:52.947011
25568,232,245,wishlist,,2025-01-04T15:42:52.947011
25569,152,231,purchase,3.3,2025-03-07T15:42:52.947011
25570,948,124,wishlist,,2025-08-07T15:42:52.947011
25571,902,292,add_to_cart,,2025-04-10T15:42:52.947011
25572,90,256,view,,2025-01-12T15:42:52.947011
25573,584,104,view,,2025-01-11T15:42:52.947011
25574,472,477,view,,2024-09-27T15:42:52.947011
25575,452,356,wishlist,,2025-03-13T15:42:52.947011
25576,969,259,view,,2025-04-07T15:42:52.947011
25577,691,99,view,,2025-02-09T15:42:52.947011
25578,87,40,add_to_cart,,2025-06-10T15:42:52.947011
25579,546,126,view,,2024-12-29T15:42:52.947011
25580,282,358,view,,2025-02-03T15:42:52.947011
25581,318,251,add_to_cart,,2024-08-26T15:42:52.947011
25582,357,434,purchase,,2025-07-07T15:42:52.947011
25583,653,229,view,,2024-08-29T15:42:52.947011
25584,529,488,view,,2025-08-03T15:42:52.947011
25585,326,356,view,,2025-07-27T15:42:52.947011
25586,580,81,wishlist,,2025-04-08T15:42:52.947011
25587,132,364,view,,2024-11-23T15:42:52.947011
25588,619,4,rating,3.0,2025-05-03T15:42:52.947011
25589,687,16,wishlist,,2025-06-06T15:42:52.947011
25590,489,366,add_to_cart,,2024-12-22T15:42:52.947011
25591,435,81,view,,2025-07-13T15:42:52.947011
25592,994,4,view,,2025-03-01T15:42:52.947011
25593,749,473,wishlist,,2024-11-19T15:42:52.947011
25594,605,205,wishlist,,2025-05-30T15:42:52.947011
25595,255,444,view,,2024-10-19T15:42:52.947011
25596,550,146,view,,2025-07-16T15:42:52.947011
25597,380,219,wishlist,,2024-11-12T15:42:52.947011
25598,750,147,view,,2024-12-16T15:42:52.947011
25599,512,447,purchase,,2024-09-20T15:42:52.947011
25600,96,320,rating,5.0,2025-02-19T15:42:52.947011
25601,857,300,view,,2025-07-13T15:42:52.947011
25602,326,376,purchase,,2025-05-29T15:42:52.947011
25603,2,200,view,,2025-04-26T15:42:52.947011
25604,491,134,view,,2024-09-01T15:42:52.947011
25605,929,381,wishlist,,2025-02-20T15:42:52.947011
25606,590,214,view,,2024-12-14T15:42:52.947011
25607,334,447,wishlist,,2025-01-16T15:42:52.947011
25608,995,301,wishlist,,2024-11-14T15:42:52.947011
25609,847,188,view,,2025-06-19T15:42:52.948751
25610,944,418,view,,2025-03-10T15:42:52.948751
25611,988,219,view,,2025-07-25T15:42:52.948751
25612,735,318,view,,2025-02-03T15:42:52.948751
25613,215,231,view,,2024-10-24T15:42:52.948751
25614,25,476,rating,2.3,2025-01-11T15:42:52.948751
25615,245,126,add_to_cart,,2025-02-11T15:42:52.948751
25616,212,488,view,,2024-10-07T15:42:52.948751
25617,570,418,purchase,,2025-06-18T15:42:52.948751
25618,819,224,view,,2025-08-08T15:42:52.948751
25619,428,358,view,,2024-11-03T15:42:52.948751
25620,164,90,purchase,,2025-04-03T15:42:52.948751
25621,717,328,add_to_cart,,2025-02-01T15:42:52.948751
25622,265,320,view,,2024-09-26T15:42:52.948751
25623,577,338,purchase,,2025-06-02T15:42:52.948751
25624,271,496,view,,2025-01-17T15:42:52.949074
25625,130,393,view,,2025-02-21T15:42:52.949074
25626,835,62,view,,2025-07-18T15:42:52.949074
25627,153,206,purchase,4.9,2025-02-25T15:42:52.949074
25628,328,393,view,,2025-05-12T15:42:52.949074
25629,274,257,view,,2024-10-01T15:42:52.949074
25630,386,428,view,,2024-09-28T15:42:52.949074
25631,245,190,view,,2025-05-25T15:42:52.949074
25632,632,329,add_to_cart,,2025-07-07T15:42:52.949074
25633,965,323,rating,3.1,2024-09-03T15:42:52.949074
25634,985,232,add_to_cart,,2025-06-04T15:42:52.949074
25635,877,390,view,,2025-07-30T15:42:52.949074
25636,30,65,add_to_cart,,2025-06-07T15:42:52.949074
25637,563,235,view,,2024-12-03T15:42:52.949074
25638,962,213,view,,2024-10-16T15:42:52.949074
25639,94,436,view,,2024-09-13T15:42:52.949074
25640,343,88,add_to_cart,,2024-08-31T15:42:52.949074
25641,120,463,purchase,,2025-06-24T15:42:52.949074
25642,923,130,add_to_cart,,2025-01-04T15:42:52.949074
25643,352,92,view,,2025-02-08T15:42:52.949074
25644,748,181,rating,4.2,2025-04-05T15:42:52.949074
25645,31,474,view,,2025-08-05T15:42:52.949074
25646,159,450,view,,2025-01-05T15:42:52.949074
25647,672,454,add_to_cart,,2024-12-16T15:42:52.949074
25648,604,379,view,,2025-01-02T15:42:52.949074
25649,709,126,view,,2024-09-08T15:42:52.949074
25650,715,35,view,,2025-02-08T15:42:52.949074
25651,361,264,view,,2025-06-01T15:42:52.949074
25652,667,143,wishlist,,2024-08-28T15:42:52.949074
25653,289,108,view,,2025-05-07T15:42:52.949074
25654,552,96,view,,2024-12-16T15:42:52.949074
25655,93,438,view,,2024-12-05T15:42:52.949074
25656,229,297,view,,2025-07-21T15:42:52.949074
25657,665,122,view,,2024-11-15T15:42:52.949074
25658,921,383,view,,2024-11-07T15:42:52.949074
25659,672,316,add_to_cart,,2025-01-19T15:42:52.949074
25660,357,1,view,,2025-01-18T15:42:52.949074
25661,306,479,view,,2024-12-11T15:42:52.949074
25662,860,432,view,,2025-05-13T15:42:52.949074
25663,132,189,view,,2025-07-12T15:42:52.949074
25664,577,339,wishlist,,2025-01-27T15:42:52.949074
25665,47,73,add_to_cart,,2024-08-25T15:42:52.949074
25666,473,247,view,,2025-05-15T15:42:52.949074
25667,978,480,view,,2024-12-16T15:42:52.949074
25668,410,433,wishlist,,2025-06-16T15:42:52.949074
25669,365,347,purchase,,2024-09-21T15:42:52.949074
25670,341,427,view,,2025-05-16T15:42:52.949074
25671,766,388,purchase,4.0,2024-08-20T15:42:52.949074
25672,449,487,wishlist,,2024-12-01T15:42:52.949074
25673,819,302,rating,1.3,2025-04-06T15:42:52.949074
25674,814,9,view,,2025-05-20T15:42:52.949074
25675,527,336,rating,1.6,2024-09-05T15:42:52.949074
25676,981,328,view,,2024-12-16T15:42:52.949074
25677,853,204,rating,4.4,2025-05-08T15:42:52.949074
25678,982,473,view,,2025-01-12T15:42:52.949074
25679,285,108,purchase,,2025-01-07T15:42:52.949074
25680,306,10,view,,2024-11-09T15:42:52.949074
25681,662,468,view,,2024-09-10T15:42:52.949074
25682,34,393,view,,2025-07-27T15:42:52.949074
25683,873,56,view,,2024-09-17T15:42:52.949074
25684,476,42,view,,2024-10-21T15:42:52.949074
25685,181,153,view,,2025-06-04T15:42:52.949074
25686,906,57,view,,2025-02-09T15:42:52.949074
25687,283,297,view,,2025-06-06T15:42:52.949074
25688,964,133,purchase,,2025-04-01T15:42:52.949074
25689,914,4,view,,2025-07-27T15:42:52.949074
25690,871,175,wishlist,,2025-03-27T15:42:52.949074
25691,86,371,view,,2024-09-25T15:42:52.949074
25692,65,25,view,,2024-10-19T15:42:52.949074
25693,451,380,view,,2025-01-23T15:42:52.949074
25694,67,286,wishlist,,2025-03-30T15:42:52.949074
25695,59,109,view,,2025-02-22T15:42:52.949074
25696,427,365,wishlist,,2025-04-28T15:42:52.949074
25697,997,352,view,,2024-10-05T15:42:52.949074
25698,111,340,view,,2025-07-14T15:42:52.949074
25699,60,302,wishlist,,2024-12-09T15:42:52.949074
25700,367,14,purchase,,2025-03-28T15:42:52.949074
25701,870,497,wishlist,,2025-05-18T15:42:52.949074
25702,841,350,add_to_cart,,2025-07-24T15:42:52.949074
25703,566,200,view,,2024-11-05T15:42:52.949074
25704,1,402,add_to_cart,,2025-01-01T15:42:52.949074
25705,430,442,view,,2025-06-30T15:42:52.949074
25706,200,301,view,,2024-09-28T15:42:52.949074
25707,256,171,view,,2025-02-11T15:42:52.949074
25708,434,66,purchase,4.6,2024-10-03T15:42:52.949074
25709,437,338,wishlist,,2025-06-21T15:42:52.949074
25710,497,428,view,,2025-01-01T15:42:52.949074
25711,367,191,purchase,,2024-10-05T15:42:52.949074
25712,259,278,wishlist,,2025-02-01T15:42:52.949074
25713,808,353,view,,2025-03-02T15:42:52.949074
25714,623,285,add_to_cart,,2025-07-12T15:42:52.949074
25715,27,316,view,,2024-12-31T15:42:52.949074
25716,647,152,view,,2025-05-05T15:42:52.949074
25717,925,337,add_to_cart,,2025-07-13T15:42:52.949074
25718,282,289,wishlist,,2024-08-23T15:42:52.949074
25719,843,234,view,,2025-03-28T15:42:52.949074
25720,665,200,wishlist,,2024-12-23T15:42:52.949074
25721,283,467,view,,2024-12-26T15:42:52.949074
25722,638,32,view,,2025-03-16T15:42:52.949074
25723,421,264,view,,2025-07-12T15:42:52.949074
25724,190,477,wishlist,,2025-08-08T15:42:52.949074
25725,988,228,view,,2024-09-23T15:42:52.949074
25726,107,269,view,,2025-01-29T15:42:52.949074
25727,912,342,view,,2024-10-12T15:42:52.949074
25728,318,358,wishlist,,2024-10-26T15:42:52.949074
25729,483,445,view,,2024-09-21T15:42:52.949074
25730,262,195,view,,2025-07-28T15:42:52.949074
25731,296,382,view,,2025-04-29T15:42:52.949074
25732,957,401,wishlist,,2024-11-09T15:42:52.949074
25733,611,493,view,,2024-08-16T15:42:52.949074
25734,582,397,view,,2024-09-13T15:42:52.949074
25735,771,296,rating,2.4,2024-12-23T15:42:52.949074
25736,607,421,wishlist,,2024-12-18T15:42:52.949074
25737,894,5,wishlist,,2025-08-08T15:42:52.949074
25738,919,80,view,,2024-08-27T15:42:52.949074
25739,581,335,wishlist,,2025-06-21T15:42:52.949074
25740,35,216,view,,2025-04-20T15:42:52.949074
25741,283,202,view,,2024-08-18T15:42:52.949074
25742,221,119,purchase,4.4,2024-08-22T15:42:52.949074
25743,759,4,purchase,,2025-03-07T15:42:52.949074
25744,467,94,view,,2024-09-22T15:42:52.949074
25745,426,194,view,,2025-01-26T15:42:52.949074
25746,272,266,view,,2025-02-06T15:42:52.949074
25747,563,103,wishlist,,2024-10-09T15:42:52.949074
25748,501,497,wishlist,,2025-06-08T15:42:52.949074
25749,206,302,view,,2024-11-16T15:42:52.949074
25750,669,245,wishlist,,2025-07-30T15:42:52.949074
25751,551,52,view,,2025-08-07T15:42:52.949074
25752,291,83,view,,2024-08-17T15:42:52.949074
25753,716,14,purchase,,2025-03-05T15:42:52.949074
25754,31,430,view,,2025-05-18T15:42:52.949074
25755,347,288,wishlist,,2025-06-27T15:42:52.949074
25756,323,410,purchase,,2025-06-13T15:42:52.949074
25757,928,84,add_to_cart,,2025-02-12T15:42:52.949074
25758,169,119,view,,2025-04-09T15:42:52.949074
25759,528,176,view,,2025-07-18T15:42:52.949074
25760,506,189,view,,2024-12-01T15:42:52.949074
25761,48,40,view,,2024-09-09T15:42:52.949074
25762,571,340,view,,2025-05-09T15:42:52.949074
25763,549,308,wishlist,,2025-05-25T15:42:52.949074
25764,91,498,view,,2024-11-14T15:42:52.949074
25765,918,80,wishlist,,2024-08-14T15:42:52.949074
25766,204,63,wishlist,,2025-08-07T15:42:52.949074
25767,152,181,wishlist,,2025-05-15T15:42:52.949074
25768,310,88,view,,2025-01-15T15:42:52.949074
25769,845,58,wishlist,,2024-11-10T15:42:52.949074
25770,595,128,wishlist,,2024-09-16T15:42:52.949074
25771,118,477,add_to_cart,,2025-04-19T15:42:52.949074
25772,306,273,rating,3.9,2025-02-10T15:42:52.949074
25773,396,445,rating,2.6,2024-09-24T15:42:52.949074
25774,828,401,view,,2025-02-22T15:42:52.949074
25775,771,167,view,,2024-10-27T15:42:52.949074
25776,946,168,view,,2025-05-03T15:42:52.949074
25777,26,83,add_to_cart,,2024-09-08T15:42:52.949074
25778,232,444,add_to_cart,,2024-09-25T15:42:52.949074
25779,290,95,wishlist,,2024-10-26T15:42:52.949074
25780,30,94,wishlist,,2025-01-27T15:42:52.949074
25781,957,358,view,,2024-12-31T15:42:52.949074
25782,529,340,rating,4.5,2024-10-19T15:42:52.949074
25783,485,154,view,,2025-01-30T15:42:52.949074
25784,676,323,rating,3.0,2025-04-14T15:42:52.949074
25785,440,349,purchase,,2025-05-26T15:42:52.949074
25786,779,218,view,,2025-05-06T15:42:52.949074
25787,958,453,purchase,,2024-12-11T15:42:52.949074
25788,369,27,rating,2.3,2025-03-25T15:42:52.949074
25789,241,95,view,,2025-02-27T15:42:52.949074
25790,178,70,add_to_cart,,2024-11-02T15:42:52.949074
25791,303,200,purchase,,2025-07-18T15:42:52.949074
25792,557,261,view,,2024-12-08T15:42:52.949074
25793,935,467,view,,2024-12-16T15:42:52.949074
25794,43,388,view,,2024-11-29T15:42:52.949074
25795,201,485,view,,2025-07-17T15:42:52.949074
25796,327,268,view,,2025-05-02T15:42:52.949074
25797,413,217,view,,2024-12-31T15:42:52.949074
25798,687,220,view,,2024-08-13T15:42:52.949074
25799,674,83,view,,2024-08-22T15:42:52.949074
25800,773,62,view,,2025-03-23T15:42:52.949074
25801,380,172,view,,2025-06-09T15:42:52.949074
25802,529,494,view,,2024-12-22T15:42:52.949074
25803,455,275,view,,2025-01-14T15:42:52.949074
25804,936,454,purchase,4.2,2025-01-05T15:42:52.949074
25805,279,149,view,,2025-01-08T15:42:52.949074
25806,651,40,wishlist,,2024-10-14T15:42:52.949074
25807,685,26,purchase,,2024-10-15T15:42:52.949074
25808,991,305,view,,2025-07-15T15:42:52.949074
25809,940,21,view,,2025-06-04T15:42:52.949074
25810,596,100,view,,2025-04-05T15:42:52.949074
25811,403,105,wishlist,,2025-03-19T15:42:52.949074
25812,552,59,wishlist,,2025-07-06T15:42:52.949074
25813,192,422,view,,2025-01-26T15:42:52.949074
25814,413,89,purchase,3.3,2025-02-22T15:42:52.949074
25815,473,187,wishlist,,2025-06-16T15:42:52.949074
25816,93,496,view,,2024-08-19T15:42:52.949074
25817,766,398,view,,2025-08-08T15:42:52.949074
25818,886,57,view,,2025-07-08T15:42:52.949074
25819,552,299,view,,2025-06-05T15:42:52.949074
25820,822,303,view,,2025-04-29T15:42:52.949074
25821,243,86,purchase,,2024-10-10T15:42:52.949074
25822,772,117,view,,2024-11-01T15:42:52.949074
25823,713,109,wishlist,,2025-06-27T15:42:52.949074
25824,471,41,rating,4.8,2025-03-27T15:42:52.949074
25825,421,136,add_to_cart,,2025-05-11T15:42:52.949074
25826,546,256,view,,2024-09-19T15:42:52.949074
25827,365,238,wishlist,,2025-03-21T15:42:52.949074
25828,587,358,view,,2025-05-05T15:42:52.949074
25829,789,197,rating,1.7,2024-11-08T15:42:52.949074
25830,629,370,view,,2025-08-07T15:42:52.949074
25831,964,426,view,,2025-01-06T15:42:52.949074
25832,407,81,add_to_cart,,2025-03-06T15:42:52.949074
25833,811,210,purchase,,2024-10-01T15:42:52.949074
25834,113,195,view,,2025-05-27T15:42:52.949074
25835,839,131,view,,2024-11-19T15:42:52.949074
25836,882,33,add_to_cart,,2025-06-22T15:42:52.949074
25837,498,226,add_to_cart,,2025-03-19T15:42:52.949074
25838,458,434,view,,2024-11-26T15:42:52.949074
25839,994,64,view,,2024-12-14T15:42:52.949074
25840,418,310,view,,2024-10-31T15:42:52.949074
25841,849,359,view,,2024-12-28T15:42:52.949074
25842,546,241,view,,2024-10-11T15:42:52.949074
25843,120,178,view,,2024-10-16T15:42:52.949074
25844,662,285,add_to_cart,,2025-05-14T15:42:52.949074
25845,68,87,purchase,4.7,2025-04-25T15:42:52.949074
25846,995,162,view,,2025-02-14T15:42:52.949074
25847,525,224,view,,2024-09-08T15:42:52.949074
25848,141,376,view,,2024-12-04T15:42:52.949074
25849,428,315,add_to_cart,,2025-05-26T15:42:52.949074
25850,988,375,wishlist,,2024-12-29T15:42:52.949074
25851,816,245,wishlist,,2025-08-03T15:42:52.949074
25852,416,451,view,,2025-02-16T15:42:52.949074
25853,883,434,wishlist,,2025-03-28T15:42:52.949074
25854,990,274,view,,2025-03-25T15:42:52.949074
25855,260,70,rating,4.3,2025-06-03T15:42:52.949074
25856,282,110,view,,2025-02-22T15:42:52.949074
25857,367,479,view,,2025-06-09T15:42:52.949074
25858,293,435,view,,2024-12-06T15:42:52.949074
25859,15,470,purchase,,2025-06-18T15:42:52.949074
25860,845,7,view,,2024-11-21T15:42:52.949074
25861,746,79,add_to_cart,,2024-10-08T15:42:52.949074
25862,371,454,view,,2025-01-19T15:42:52.949074
25863,328,78,view,,2024-08-27T15:42:52.949074
25864,525,487,purchase,,2025-04-20T15:42:52.949074
25865,900,218,view,,2025-07-30T15:42:52.949074
25866,505,333,wishlist,,2024-10-02T15:42:52.949074
25867,635,423,view,,2025-03-16T15:42:52.949074
25868,490,108,view,,2025-05-26T15:42:52.949074
25869,411,499,add_to_cart,,2025-08-06T15:42:52.949074
25870,245,224,purchase,,2024-10-26T15:42:52.949074
25871,162,215,rating,2.9,2025-06-01T15:42:52.949074
25872,826,137,view,,2025-07-15T15:42:52.949074
25873,587,319,view,,2025-05-03T15:42:52.949074
25874,605,195,rating,4.8,2025-04-10T15:42:52.949074
25875,504,389,view,,2025-07-25T15:42:52.949074
25876,302,336,wishlist,,2025-01-21T15:42:52.949074
25877,438,203,view,,2025-01-26T15:42:52.949074
25878,24,57,rating,4.0,2025-01-08T15:42:52.949074
25879,51,490,add_to_cart,,2025-02-14T15:42:52.949074
25880,688,153,view,,2025-05-05T15:42:52.949074
25881,78,178,view,,2024-11-29T15:42:52.949074
25882,843,22,view,,2025-07-28T15:42:52.949074
25883,867,9,add_to_cart,,2024-10-17T15:42:52.949074
25884,487,436,view,,2025-05-04T15:42:52.949074
25885,889,492,view,,2025-03-30T15:42:52.949074
25886,583,307,add_to_cart,,2024-12-16T15:42:52.949074
25887,401,88,view,,2024-09-30T15:42:52.949074
25888,386,332,view,,2025-05-14T15:42:52.949074
25889,528,429,wishlist,,2024-10-17T15:42:52.949074
25890,647,485,view,,2025-02-18T15:42:52.949074
25891,767,378,view,,2024-11-18T15:42:52.949074
25892,528,384,wishlist,,2025-02-25T15:42:52.949074
25893,381,58,add_to_cart,,2025-07-01T15:42:52.949074
25894,746,256,add_to_cart,,2025-04-13T15:42:52.949074
25895,702,47,view,,2025-03-02T15:42:52.949074
25896,781,313,view,,2024-09-28T15:42:52.949074
25897,722,165,rating,4.3,2025-08-04T15:42:52.949074
25898,763,239,view,,2025-08-05T15:42:52.949074
25899,133,230,purchase,4.1,2024-10-18T15:42:52.949074
25900,520,63,wishlist,,2024-12-18T15:42:52.949074
25901,869,332,view,,2025-02-02T15:42:52.949074
25902,836,176,purchase,3.0,2025-01-13T15:42:52.949074
25903,596,389,view,,2025-05-24T15:42:52.949074
25904,612,154,view,,2024-12-18T15:42:52.949074
25905,98,131,view,,2025-03-16T15:42:52.949074
25906,859,371,view,,2024-08-21T15:42:52.949074
25907,33,91,view,,2025-05-25T15:42:52.949074
25908,899,262,view,,2024-10-21T15:42:52.949074
25909,503,427,view,,2024-11-05T15:42:52.949074
25910,746,31,view,,2025-05-30T15:42:52.949074
25911,671,266,view,,2025-06-30T15:42:52.949074
25912,376,388,wishlist,,2024-12-24T15:42:52.949074
25913,209,149,view,,2024-12-21T15:42:52.949074
25914,721,307,purchase,,2025-07-20T15:42:52.949074
25915,992,113,view,,2024-08-28T15:42:52.949074
25916,759,456,view,,2025-03-31T15:42:52.949074
25917,653,132,view,,2024-10-23T15:42:52.949074
25918,48,81,wishlist,,2025-03-15T15:42:52.949074
25919,458,201,view,,2024-08-20T15:42:52.949074
25920,819,258,purchase,3.0,2025-05-14T15:42:52.949074
25921,924,61,view,,2024-10-01T15:42:52.949074
25922,424,64,add_to_cart,,2024-11-14T15:42:52.949074
25923,397,297,add_to_cart,,2025-01-31T15:42:52.949074
25924,461,406,view,,2025-08-08T15:42:52.949074
25925,991,124,view,,2024-12-18T15:42:52.949074
25926,351,218,purchase,,2024-12-01T15:42:52.949074
25927,2,8,purchase,3.5,2025-06-11T15:42:52.949074
25928,703,467,purchase,3.4,2024-09-20T15:42:52.949074
25929,799,69,view,,2025-07-02T15:42:52.949074
25930,55,226,view,,2025-06-11T15:42:52.949074
25931,399,227,purchase,,2025-04-06T15:42:52.949074
25932,612,208,view,,2025-03-17T15:42:52.949074
25933,295,108,view,,2025-03-26T15:42:52.949074
25934,842,44,purchase,,2025-08-10T15:42:52.949074
25935,369,402,wishlist,,2025-04-07T15:42:52.949074
25936,484,276,view,,2024-10-30T15:42:52.949074
25937,223,61,add_to_cart,,2025-02-25T15:42:52.949074
25938,791,403,view,,2024-11-28T15:42:52.949074
25939,402,289,view,,2025-03-09T15:42:52.949074
25940,507,16,view,,2024-11-05T15:42:52.949074
25941,946,74,view,,2024-10-27T15:42:52.949074
25942,824,323,view,,2024-12-15T15:42:52.949074
25943,350,263,purchase,4.3,2025-05-31T15:42:52.949074
25944,277,258,view,,2025-01-08T15:42:52.949074
25945,798,254,wishlist,,2024-10-07T15:42:52.949074
25946,990,76,view,,2025-05-05T15:42:52.949074
25947,205,147,wishlist,,2025-08-09T15:42:52.949074
25948,746,446,add_to_cart,,2025-01-18T15:42:52.949074
25949,817,360,rating,2.2,2025-06-15T15:42:52.949074
25950,299,142,purchase,,2024-11-19T15:42:52.949074
25951,758,187,wishlist,,2025-03-10T15:42:52.949074
25952,584,284,view,,2025-04-18T15:42:52.949074
25953,477,125,view,,2025-05-15T15:42:52.949074
25954,697,254,wishlist,,2024-08-19T15:42:52.949074
25955,335,12,wishlist,,2025-07-14T15:42:52.949074
25956,670,190,view,,2024-11-01T15:42:52.949074
25957,509,158,view,,2025-04-22T15:42:52.949074
25958,252,161,view,,2025-06-09T15:42:52.949074
25959,813,106,add_to_cart,,2024-08-24T15:42:52.949074
25960,699,232,purchase,,2025-01-18T15:42:52.949074
25961,424,410,add_to_cart,,2025-04-04T15:42:52.949074
25962,932,94,view,,2025-05-03T15:42:52.949074
25963,142,51,view,,2024-11-21T15:42:52.949074
25964,799,196,wishlist,,2025-04-06T15:42:52.949074
25965,808,121,view,,2025-04-01T15:42:52.949074
25966,265,194,purchase,4.3,2024-12-30T15:42:52.949074
25967,848,312,view,,2025-08-07T15:42:52.949074
25968,385,200,view,,2024-09-27T15:42:52.949074
25969,887,185,wishlist,,2024-10-23T15:42:52.949074
25970,197,483,purchase,,2024-10-21T15:42:52.949074
25971,532,8,add_to_cart,,2025-06-09T15:42:52.949074
25972,90,368,view,,2025-07-19T15:42:52.949074
25973,179,262,view,,2025-07-18T15:42:52.949074
25974,106,100,view,,2024-11-16T15:42:52.949074
25975,883,101,view,,2025-05-27T15:42:52.949074
25976,177,186,view,,2025-07-13T15:42:52.949074
25977,747,183,view,,2025-02-04T15:42:52.949074
25978,387,424,view,,2025-02-12T15:42:52.949074
25979,266,198,view,,2024-10-24T15:42:52.949074
25980,884,59,view,,2024-11-22T15:42:52.949074
25981,66,152,view,,2025-02-27T15:42:52.949074
25982,563,219,view,,2025-02-20T15:42:52.949074
25983,6,347,view,,2024-08-24T15:42:52.949074
25984,450,218,view,,2024-12-25T15:42:52.949074
25985,553,455,view,,2025-06-26T15:42:52.949074
25986,675,268,view,,2025-03-12T15:42:52.949074
25987,530,198,view,,2025-04-05T15:42:52.949074
25988,506,336,view,,2025-05-10T15:42:52.949074
25989,502,367,view,,2025-01-30T15:42:52.949074
25990,351,424,view,,2025-06-04T15:42:52.949074
25991,241,230,view,,2024-10-30T15:42:52.949074
25992,650,489,view,,2025-05-21T15:42:52.949074
25993,261,220,add_to_cart,,2024-09-12T15:42:52.949074
25994,407,343,view,,2024-09-02T15:42:52.949074
25995,247,99,view,,2025-02-19T15:42:52.949074
25996,866,431,view,,2025-03-19T15:42:52.949074
25997,525,121,purchase,,2025-05-12T15:42:52.949074
25998,799,119,view,,2025-05-08T15:42:52.949074
25999,882,215,view,,2024-10-23T15:42:52.949074
26000,497,304,view,,2025-04-25T15:42:52.949074
26001,386,51,view,,2025-08-01T15:42:52.949074
26002,463,190,view,,2025-07-21T15:42:52.949074
26003,106,164,view,,2024-09-24T15:42:52.949074
26004,623,160,view,,2025-04-09T15:42:52.949074
26005,967,214,view,,2024-10-04T15:42:52.949074
26006,353,154,view,,2025-04-10T15:42:52.949074
26007,970,243,view,,2025-01-06T15:42:52.949074
